p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,p4x,p4y,p4z,p5x,p5y,p5z,p6x,p6y,p6z,p7x,p7y,p7z
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.000000004199705157445137259247788015914250409427575226690499160897325477301758,1.000000008954868400500326695865311098972571920812623383643852555694800327899552,4.873276969597930654386147662188345126913729102885732684546611729079862016094922e-09,6.701850288393460670975744393886243389305316637084523439521603048560085173166465e-09,1.000000001372390433032510987779952727112560377004109021354213584649713157489719,0.1000000061852211648427803020875053095046945503173798276617581374401055236860151,3.12250394398980508508493662138113955921013605011477287266895869191294101695379e-09,5.676523711613572616947659499085008924530199517037782245275047468732288905348402e-09,3.074905199588795554563567584375307925672328123522583627400581666531660622525648e-10,1.045000002806564361545191902281557397759077094467066158885344340237707865214438,0.100000002414977431562210836170231300964249939245310502189729478784982129847788,0.1000000042965037423510455749311360744831528444524388932901075407097488052940333
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.0104212376086813881491835505363326151768712409011691267182957992108648444494,0.9945004804004302276639456568287891448750430196278986538379703881896885937934229,0.1042123350044669297644366848883423468638668184392442967334997112989829541182081,0.01042123998785039495786270103712436857608483233103056127330481957881006371553707,0.9945004731405250839339228356150009400822813365982240539608634438765811518362314,0.2042123350866499191252339815330505305055774383883720051758203735721087899818082,5.445393083639423236109968921139435613936103996407428837788764688159008152147983e-05,0.01042123929313506459208722687229787715326041445284339369762815863879516162984277,0.0005445079158824505633284055234904139437025749692737025824489188605712962528718165,1.04598522502681605936124151611829505736557362617907438088315151021079628520051,0.08855986095962721636728792468900746211235530877728806582318417017206540066237689,0.1098522265994680108103982986182620734766681429010508089324003385684921854371408
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.0104212376086813881491835505363326151768712409011691267182957992108648444494,0.9945004804004302276639456568287891448750430196278986538379703881896885937934229,0.1042123350044669297644366848883423468638668184392442967334997112989829541182081,0.00627987315533095570790017394181584284920063955448080243469300555980626911157275,1.000751989399940874065407445215371008219680731081025760299193763567983126796054,0.1449681209383848354578758005012000947898517140694531149154872920464154266667004,0.001852099253990098436729682663564901868648114140453769867898802730149557607132726,0.01659246177207284580107620474723962296735000504614765087846403925088356081484611,-0.05852736197180142806626304900840832712316629030051492137221483782391474901765178,1.039965318921750948960299427386621998788355177997932770071876238506126996702874,0.08836244981190235431532248475514047401849522781444556832984862008926985158537536,0.1123381156794131941901918358765060938161990929483620997884955042713092462131118
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.002816245080891248232464902899942835359535701443547591244792337037357691574113,0.9995994024365801899488574349355203606378031384528364699675978257654889389459819,0.02816241256818128286017623451045953812222323351567542702222229334628946102256133,-0.001355404001827825996771052854755220638032841171096424070809174125543733105537343,1.001288808848185132996874031795522595701341226220695557141882273695153417210288,0.06861535241892107289525000008048161694508236845349776474537665675649399726780196,0.001771719108498329752266013906344796354026475136578388374226565104540455232167563,0.004483961902572350753358296975787443998107252673815838118979566610437847236887766,-0.05933116286799863036095976034878854364437210192607941590441242490507371862186073,1.039258532220158853293852330749446308280642618660267074782531373130237151531224,0.09696362158941076995174351943310499462620416953313850436109277507673073532924787,0.1052702485742992461849772713563363155870982638602380368573454732384789261210612
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.002816245080891248232464902899942835359535701443547591244792337037357691574113,0.9995994024365801899488574349355203606378031384528364699675978257654889389459819,0.02816241256818128286017623451045953812222323351567542702222229334628946102256133,-0.002049832768631602738737275929175206018671873623232476943846095342314286846178977,1.002861009165627604561467357860910163958091801640917328879165708539313332482734,0.01288096083870360286954350349864480579471972355338140165028208477027906552344222,0.006604595891061802032687181799328086077621973597707275811898636918351067573179289,0.006026991491819543233893490415182766596200448122927662758689203984527098589329054,-0.1145828953721769494116488114802140644479690206492622864528540351093932887545212,1.033513747342608310921175130795328719766425194428046965834885958627814800936002,0.09692335600682981092488902730569607687382014910458114571847068824053994040171479,0.1072739167121013748019807273813712261663230473942639197483160297085260316893543
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.002816245080891248232464902899942835359535701443547591244792337037357691574113,0.9995994024365801899488574349355203606378031384528364699675978257654889389459819,0.02816241256818128286017623451045953812222323351567542702222229334628946102256133,-0.001158271095181591735643533747107429036382268714946650063540287931221358782426904,1.001157726032593091088154687390799172006756359431371420479979538173521186036214,0.07324830564671758285187934669920867255202789139399587862305606194293188524026273,0.001508010202494941007830493396495263907252587672026599295415562843570766635009365,0.004354919089536412598075595766324362910782518921173394278157838630761620104641124,-0.05472453358788162545338058241349697327537885502006442380927268603683806928313854,1.039731240924887802062620970283956162976771573630286473030935908198762864677333,0.09696738851170240299336193457374627162734685394790604130089213980047517030194912,0.1050892742669625618033766756234634390145456669228251968402448499110527000809611
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.002816245080891248232464902899942835359535701443547591244792337037357691574113,0.9995994024365801899488574349355203606378031384528364699675978257654889389459819,0.02816241256818128286017623451045953812222323351567542702222229334628946102256133,-0.001158271095181591735643533747107429036382268714946650063540287931221358782426904,1.001157726032593091088154687390799172006756359431371420479979538173521186036214,0.07324830564671758285187934669920867255202789139399587862305606194293188524026273,0.001508010202494941007830493396495263907252587672026599295415562843570766635009365,0.004354919089536412598075595766324362910782518921173394278157838630761620104641124,-0.05472453358788162545338058241349697327537885502006442380927268603683806928313854,1.018231064028391076459854321093706217156768966333328499393959119399012127999766,0.08294923539083396095940920248645913271659122368945296896540012207441496594717998,0.2138311678024541411222148790932468979560915640354868734056673745121444741159974
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.002816245080891248232464902899942835359535701443547591244792337037357691574113,0.9995994024365801899488574349355203606378031384528364699675978257654889389459819,0.02816241256818128286017623451045953812222323351567542702222229334628946102256133,-0.001158271095181591735643533747107429036382268714946650063540287931221358782426904,1.001157726032593091088154687390799172006756359431371420479979538173521186036214,0.07324830564671758285187934669920867255202789139399587862305606194293188524026273,0.003541622233608320006358325179725103736101691540410918601812309419227657255890397,-0.0004249444094407126134924194683901090354083645018588855033696246915748911528431287,-0.009274768945677112432938224722894729819506724368415642095557310678362644994126827,1.02010844736186596264456375170530819692509989493524014923530976075689025240423,0.09237150247235163186937629518381717581146182080891878101758455564746113408153018,0.2553111508988014326026535759363214177610989984926285566228794794423085809974555
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.006259633843109017185438636331431521099530470059282069212879305485951643008069,0.9980193077341428721858588492876565492896222939764253699131377874602031922341319,0.06259629887206082962589636234494317092129056974376756983010386743764045144372538,0.002293774320885172009213222493140370232318863285653894667257504586566250851875587,1.001482986680985384663729268045117555073787007538651451070063566714865742394442,0.1077687584027764299455797138685106414285802749028134039999692492886989760351296,0.003546628451581340072762835631171494937847404967607517690908020230889994078164341,0.003329214963938998487650011051263754717334985480835075038146053883078289937232288,-0.009224706931152734114457833518318575507625114087001192268320812069715685999875989,1.0204115148871460960683129045634507458705230199844920495859337075059484763978,0.08344758022048367006476868918360859733523588398458720980259119903005640152901311,0.2583418264174418456439356051054286946343732176860154563816265576798581781633548
0.1000000051751783246853145764900105389386831454214723873912269556267232042863875,1.04500000258023438371344676481363307182959194873212740814070871137440678391382,4.041433276780595025459480508655735891989676857085478776473939708489340108956789e-09,3.801284890508642790459393172563167808128042461741609706586635278609622467754065e-09,7.355353003013289801675178493319503088046503608435665028655499339497620509609784e-09,0.1000000065285829649981909328743608686183986982629251850962880485380745046776233,1.00000000863616263433051108172795245306198531800251628357917071047801280335721,3.008458560121596355391723163603656592812935243315973183369034343467718762947516e-09,2.017135100051858962470654601225001557016301770275997794797779062018028204043385e-09,1.006259633843109017185438636331431521099530470059282069212879305485951643008069,0.9980193077341428721858588492876565492896222939764253699131377874602031922341319,0.06259629887206082962589636234494317092129056974376756983010386743764045144372538,0.002293774320885172009213222493140370232318863285653894667257504586566250851875587,1.001482986680985384663729268045117555073787007538651451070063566714865742394442,0.1077687584027764299455797138685106414285802749028134039999692492886989760351296,0.001690725692572929179778892919743399251714900689445574221639097903299751318796397,0.009102491820884462726061782124973829297259828321923186884933904575780753013527214,-0.05091514853441974418700061021702093429563620251647702244362511169559056478215584,1.018655281859211000095757880209528884100625076926422346551036003275112118566073,0.07602862717543713118084088141209104186179822715319382857721526236946388129646891,0.2198780998904193555011937862402067543632411245249275953907100710849151311163378
